transaction_id,customer_id,product_id,product_name,category,quantity,unit_price,amount,payment_method,status,transaction_timestamp,city
T0020526,C04611,P013,Dry Fruits,Grocery,1,1650,1650,UPI,SUCCESS,2026-08-21 10:34:15,Mumbai
T0020527,C01578,P023,Yoga Mat,Sports,3,944,2832,NETBANKING,SUCCESS,2026-08-21 14:49:13,Ahmedabad
T0020528,C04651,P008,Jacket,Fashion,1,3167,3167,WALLET,SUCCESS,2026-08-21 23:13:40,Hyderabad
T0020529,C03192,P019,Bedsheet,Home,3,1798,5394,WALLET,SUCCESS,2026-08-21 06:28:37,Mumbai
T0020530,C04761,P012,Cooking Oil,Grocery,5,824,4120,COD,SUCCESS,2026-08-21 22:02:20,Ahmedabad
T0020531,C01167,P008,Jacket,Fashion,1,3726,3726,CARD,SUCCESS,2026-08-21 10:03:50,Pune
T0020532,C04619,P001,Laptop,Electronics,5,48410,242050,WALLET,PENDING,2026-08-21 00:22:50,Delhi
T0020533,C01622,P001,Laptop,Electronics,3,45436,136308,UPI,SUCCESS,2026-08-21 00:25:02,Ahmedabad
T0020534,C00087,P022,Football,Sports,3,1324,3972,NETBANKING,SUCCESS,2026-08-21 13:22:26,Ahmedabad
T0020535,C04712,P007,Jeans,Fashion,3,2157,6471,NETBANKING,SUCCESS,2026-08-21 01:44:55,Jaipur
T0020536,C03971,P015,Tea,Grocery,3,433,1299,UPI,SUCCESS,2026-08-21 05:46:36,Hyderabad
T0020537,C03535,P001,Laptop,Electronics,1,44367,44367,UPI,SUCCESS,2026-08-21 20:35:40,Delhi
T0020538,C01814,P022,Football,Sports,1,1770,1770,CARD,PENDING,2026-08-21 04:59:15,Pune
T0020539,C04654,P012,Cooking Oil,Grocery,2,841,1682,CARD,SUCCESS,2026-08-21 13:53:50,Kolkata
T0020540,C02244,P013,Dry Fruits,Grocery,2,1558,3116,COD,SUCCESS,2026-08-21 06:59:54,Noida
T0020541,C04319,P021,Cricket Bat,Sports,3,4248,12744,UPI,PENDING,2026-08-21 05:13:05,Chennai
T0020542,C04434,P014,Flour,Grocery,4,587,2348,WALLET,SUCCESS,2026-08-21 16:03:21,Pune
T0020543,C02903,P024,Dumbbells,Sports,5,5073,25365,WALLET,FAILED,2026-08-21 05:40:11,Kolkata
T0020544,C02489,P001,Laptop,Electronics,3,46055,138165,WALLET,SUCCESS,2026-08-21 14:15:42,Pune
T0020545,C00769,P021,Cricket Bat,Sports,3,4721,14163,COD,SUCCESS,2026-08-21 08:30:22,Kolkata
T0020546,C00046,P019,Bedsheet,Home,2,1793,3586,UPI,SUCCESS,2026-08-21 05:17:07,Kolkata
T0020547,C04367,P018,Lamp,Home,5,1240,6200,COD,SUCCESS,2026-08-21 08:09:18,Bangalore
T0020548,C02494,P003,Headphones,Electronics,2,2607,5214,WALLET,SUCCESS,2026-08-21 13:15:24,Pune
T0020549,C00095,P025,Running Shoes,Sports,3,3818,11454,WALLET,SUCCESS,2026-08-21 09:42:48,Bangalore
T0020550,C01889,P018,Lamp,Home,4,1254,5016,UPI,SUCCESS,2026-08-21 21:10:57,Ahmedabad
T0020551,C04282,P010,Backpack,Fashion,2,1720,3440,COD,SUCCESS,2026-08-21 03:36:03,Delhi
T0020552,C02479,P003,Headphones,Electronics,2,2835,5670,UPI,SUCCESS,2026-08-21 17:56:13,Ahmedabad
T0020553,C01315,P014,Flour,Grocery,5,521,2605,COD,FAILED,2026-08-21 06:10:42,Mumbai
T0020554,C04774,P006,Shoes,Fashion,2,2258,4516,COD,SUCCESS,2026-08-21 00:21:33,Mumbai
T0020555,C03156,P020,Cookware,Home,5,2776,13880,UPI,SUCCESS,2026-08-21 18:00:11,Ahmedabad
T0020556,C00767,P011,Rice Bag,Grocery,1,1201,1201,CARD,SUCCESS,2026-08-21 16:50:47,Delhi
T0020557,C01947,P017,Table,Home,5,6995,34975,COD,FAILED,2026-08-21 23:13:44,Hyderabad
T0020558,C01538,P013,Dry Fruits,Grocery,3,1318,3954,CARD,SUCCESS,2026-08-21 06:04:19,Delhi
T0020559,C02766,P009,T-Shirt,Fashion,1,944,944,UPI,SUCCESS,2026-08-21 10:14:06,Mumbai
T0020560,C00855,P019,Bedsheet,Home,4,1745,6980,COD,SUCCESS,2026-08-21 17:42:42,Hyderabad
T0020561,C03130,P025,Running Shoes,Sports,3,3422,10266,UPI,SUCCESS,2026-08-21 13:52:31,Mumbai
T0020562,C04637,P017,Table,Home,2,7446,14892,NETBANKING,SUCCESS,2026-08-21 15:12:10,Chennai
T0020563,C00792,P024,Dumbbells,Sports,4,4561,18244,CARD,SUCCESS,2026-08-21 19:21:11,Delhi
T0020564,C04459,P010,Backpack,Fashion,1,1435,1435,COD,SUCCESS,2026-08-21 22:10:05,Noida
T0020565,C04972,P024,Dumbbells,Sports,2,4997,9994,NETBANKING,SUCCESS,2026-08-21 14:36:48,Noida
T0020566,C03177,P021,Cricket Bat,Sports,1,3655,3655,COD,SUCCESS,2026-08-21 07:48:55,Chennai
T0020567,C00023,P024,Dumbbells,Sports,3,3831,11493,UPI,SUCCESS,2026-08-21 23:31:51,Bangalore
T0020568,C03019,P009,T-Shirt,Fashion,4,856,3424,CARD,FAILED,2026-08-21 02:30:00,Noida
T0020569,C01510,P002,Mobile,Electronics,3,21028,63084,WALLET,PENDING,2026-08-21 19:20:11,Chennai
T0020570,C04433,P025,Running Shoes,Sports,1,3837,3837,COD,SUCCESS,2026-08-21 00:00:45,Mumbai
T0020571,C04935,P002,Mobile,Electronics,4,20471,81884,UPI,SUCCESS,2026-08-21 10:24:41,Pune
T0020572,C00179,P005,Smartwatch,Electronics,4,5957,23828,UPI,SUCCESS,2026-08-21 01:47:35,Mumbai
T0020573,C02562,P012,Cooking Oil,Grocery,5,916,4580,CARD,PENDING,2026-08-21 19:29:04,Chennai
T0020574,C01421,P002,Mobile,Electronics,2,20570,41140,WALLET,SUCCESS,2026-08-21 18:41:46,Jaipur
T0020575,C01338,P014,Flour,Grocery,4,664,2656,WALLET,SUCCESS,2026-08-21 14:32:12,Delhi
T0020576,C03793,P008,Jacket,Fashion,5,3111,15555,WALLET,SUCCESS,2026-08-21 02:48:03,Bangalore
T0020577,C03081,P016,Chair,Home,1,3980,3980,COD,SUCCESS,2026-08-21 08:24:00,Mumbai
T0020578,C03301,P009,T-Shirt,Fashion,2,947,1894,UPI,PENDING,2026-08-21 00:34:18,Chennai
T0020579,C00603,P021,Cricket Bat,Sports,4,4588,18352,UPI,PENDING,2026-08-21 09:15:59,Hyderabad
T0020580,C02545,P023,Yoga Mat,Sports,2,902,1804,WALLET,SUCCESS,2026-08-21 14:56:21,Pune
T0020581,C02184,P005,Smartwatch,Electronics,4,5569,22276,UPI,SUCCESS,2026-08-21 22:12:44,Mumbai
T0020582,C03588,P019,Bedsheet,Home,5,1434,7170,NETBANKING,SUCCESS,2026-08-21 15:49:54,Noida
T0020583,C04133,P012,Cooking Oil,Grocery,5,951,4755,WALLET,SUCCESS,2026-08-21 12:52:13,Mumbai
T0020584,C02856,P023,Yoga Mat,Sports,5,905,4525,COD,SUCCESS,2026-08-21 14:52:02,Chennai
T0020585,C03996,P018,Lamp,Home,2,1230,2460,CARD,SUCCESS,2026-08-21 12:41:40,Delhi
T0020586,C03379,P006,Shoes,Fashion,3,2436,7308,UPI,SUCCESS,2026-08-21 04:48:29,Chennai
T0020587,C02543,P008,Jacket,Fashion,2,2830,5660,COD,SUCCESS,2026-08-21 09:03:16,Ahmedabad
T0020588,C00466,P006,Shoes,Fashion,1,2191,2191,COD,SUCCESS,2026-08-21 04:10:53,Ahmedabad
T0020589,C02919,P022,Football,Sports,4,1612,6448,COD,FAILED,2026-08-21 18:35:41,Mumbai
T0020590,C02533,P007,Jeans,Fashion,2,2013,4026,COD,FAILED,2026-08-21 10:48:54,Pune
T0020591,C02959,P013,Dry Fruits,Grocery,2,1473,2946,UPI,SUCCESS,2026-08-21 21:21:49,Delhi
T0020592,C02405,P021,Cricket Bat,Sports,2,4721,9442,WALLET,SUCCESS,2026-08-21 02:16:05,Kolkata
T0020593,C02457,P009,T-Shirt,Fashion,5,977,4885,COD,SUCCESS,2026-08-21 12:17:24,Pune
T0020594,C04563,P018,Lamp,Home,3,1377,4131,WALLET,SUCCESS,2026-08-21 20:04:45,Delhi
T0020595,C01971,P022,Football,Sports,1,1530,1530,NETBANKING,SUCCESS,2026-08-21 11:55:30,Noida
T0020596,C01612,P005,Smartwatch,Electronics,2,6550,13100,CARD,SUCCESS,2026-08-21 20:03:18,Delhi
T0020597,C02622,P018,Lamp,Home,2,1301,2602,NETBANKING,SUCCESS,2026-08-21 14:07:52,Hyderabad
T0020598,C04258,P013,Dry Fruits,Grocery,3,1589,4767,UPI,SUCCESS,2026-08-21 15:56:48,Mumbai
T0020599,C02225,P007,Jeans,Fashion,2,2153,4306,UPI,SUCCESS,2026-08-21 06:23:23,Delhi
T0020600,C04166,P004,Television,Electronics,4,30316,121264,UPI,SUCCESS,2026-08-21 08:11:35,Ahmedabad
T0020601,C02983,P019,Bedsheet,Home,5,1507,7535,WALLET,SUCCESS,2026-08-21 11:10:45,Chennai
T0020602,C04055,P012,Cooking Oil,Grocery,4,985,3940,CARD,SUCCESS,2026-08-21 19:48:56,Mumbai
T0020603,C04609,P014,Flour,Grocery,2,539,1078,NETBANKING,SUCCESS,2026-08-21 22:48:37,Ahmedabad
T0020604,C01470,P018,Lamp,Home,5,1158,5790,CARD,SUCCESS,2026-08-21 15:54:29,Bangalore
T0020605,C01651,P004,Television,Electronics,2,27529,55058,CARD,SUCCESS,2026-08-21 19:56:04,Kolkata
T0020606,C01850,P018,Lamp,Home,3,1246,3738,UPI,SUCCESS,2026-08-21 16:20:25,Pune
T0020607,C00438,P018,Lamp,Home,2,1067,2134,UPI,PENDING,2026-08-21 03:18:30,Ahmedabad
T0020608,C00596,P025,Running Shoes,Sports,3,4031,12093,WALLET,PENDING,2026-08-21 19:14:33,Bangalore
T0020609,C01379,P014,Flour,Grocery,4,588,2352,COD,SUCCESS,2026-08-21 16:08:19,Bangalore
T0020610,C00669,P007,Jeans,Fashion,4,2122,8488,NETBANKING,SUCCESS,2026-08-21 05:02:46,Jaipur
T0020611,C02228,P006,Shoes,Fashion,2,2828,5656,UPI,SUCCESS,2026-08-21 23:55:58,Delhi
T0020612,C03703,P005,Smartwatch,Electronics,2,7504,15008,UPI,PENDING,2026-08-21 01:51:13,Ahmedabad
T0020613,C00525,P008,Jacket,Fashion,4,2925,11700,CARD,SUCCESS,2026-08-21 21:00:50,Chennai
T0020614,C02024,P003,Headphones,Electronics,1,2203,2203,CARD,SUCCESS,2026-08-21 11:32:24,Delhi
T0020615,C00400,P013,Dry Fruits,Grocery,3,1348,4044,NETBANKING,SUCCESS,2026-08-21 08:01:21,Delhi
T0020616,C02942,P013,Dry Fruits,Grocery,1,1273,1273,NETBANKING,SUCCESS,2026-08-21 22:08:49,Kolkata
T0020617,C01233,P007,Jeans,Fashion,4,1848,7392,UPI,SUCCESS,2026-08-21 10:26:04,Chennai
T0020618,C02643,P008,Jacket,Fashion,1,3420,3420,COD,SUCCESS,2026-08-21 04:49:31,Delhi
T0020619,C04357,P004,Television,Electronics,5,28282,141410,NETBANKING,PENDING,2026-08-21 19:54:49,Kolkata
T0020620,C03329,P024,Dumbbells,Sports,2,4821,9642,UPI,SUCCESS,2026-08-21 13:42:16,Jaipur
T0020621,C04319,P025,Running Shoes,Sports,4,3451,13804,COD,SUCCESS,2026-08-21 13:26:44,Jaipur
T0020622,C03629,P014,Flour,Grocery,1,599,599,UPI,PENDING,2026-08-21 23:10:41,Chennai
T0020623,C01278,P004,Television,Electronics,4,35446,141784,UPI,SUCCESS,2026-08-21 09:09:01,Pune
T0020624,C03251,P010,Backpack,Fashion,1,1636,1636,WALLET,SUCCESS,2026-08-21 01:22:37,Kolkata
T0020625,C00126,P003,Headphones,Electronics,2,2611,5222,UPI,SUCCESS,2026-08-21 13:04:59,Kolkata
T0020626,C04995,P010,Backpack,Fashion,4,1532,6128,NETBANKING,SUCCESS,2026-08-21 13:32:35,Hyderabad
T0020627,C01238,P020,Cookware,Home,3,2429,7287,CARD,SUCCESS,2026-08-21 07:21:26,Bangalore
T0020628,C04286,P015,Tea,Grocery,5,477,2385,NETBANKING,FAILED,2026-08-21 10:00:14,Mumbai
T0020629,C00166,P005,Smartwatch,Electronics,2,5997,11994,NETBANKING,SUCCESS,2026-08-21 23:28:14,Pune
T0020630,C03013,P019,Bedsheet,Home,4,1610,6440,UPI,SUCCESS,2026-08-21 21:32:32,Delhi
T0020631,C00479,P006,Shoes,Fashion,3,2132,6396,CARD,FAILED,2026-08-21 01:16:35,Kolkata
T0020632,C02964,P010,Backpack,Fashion,5,1322,6610,NETBANKING,SUCCESS,2026-08-21 18:34:18,Bangalore
T0020633,C04266,P002,Mobile,Electronics,1,22864,22864,UPI,SUCCESS,2026-08-21 04:39:42,Pune
T0020634,C01352,P022,Football,Sports,2,1488,2976,NETBANKING,SUCCESS,2026-08-21 15:45:13,Bangalore
T0020635,C03164,P022,Football,Sports,4,1748,6992,UPI,SUCCESS,2026-08-21 15:34:41,Jaipur
T0020636,C01628,P020,Cookware,Home,4,2715,10860,UPI,SUCCESS,2026-08-21 05:36:41,Ahmedabad
T0020637,C04538,P019,Bedsheet,Home,5,1622,8110,CARD,SUCCESS,2026-08-21 17:08:16,Chennai
T0020638,C00802,P025,Running Shoes,Sports,4,3535,14140,CARD,SUCCESS,2026-08-21 22:59:40,Bangalore
T0020639,C00149,P015,Tea,Grocery,4,439,1756,WALLET,FAILED,2026-08-21 03:49:43,Delhi
T0020640,C04991,P017,Table,Home,4,7393,29572,CARD,SUCCESS,2026-08-21 19:17:34,Mumbai
T0020641,C02748,P013,Dry Fruits,Grocery,2,1287,2574,WALLET,FAILED,2026-08-21 09:04:03,Mumbai
T0020642,C01206,P024,Dumbbells,Sports,2,3911,7822,WALLET,SUCCESS,2026-08-21 07:20:59,Bangalore
T0020643,C03071,P024,Dumbbells,Sports,2,4103,8206,UPI,SUCCESS,2026-08-21 09:47:18,Chennai
T0020644,C02475,P006,Shoes,Fashion,4,2337,9348,NETBANKING,SUCCESS,2026-08-21 08:46:28,Delhi
T0020645,C03856,P019,Bedsheet,Home,1,1482,1482,CARD,SUCCESS,2026-08-21 05:53:59,Ahmedabad
T0020646,C04603,P004,Television,Electronics,1,31742,31742,UPI,SUCCESS,2026-08-21 18:38:03,Noida
T0020647,C03709,P010,Backpack,Fashion,3,1550,4650,NETBANKING,SUCCESS,2026-08-21 03:44:19,Hyderabad
T0020648,C01830,P009,T-Shirt,Fashion,3,891,2673,COD,SUCCESS,2026-08-21 19:08:01,Kolkata
T0020649,C04519,P006,Shoes,Fashion,5,2579,12895,WALLET,SUCCESS,2026-08-21 23:14:16,Bangalore
T0020650,C02272,P010,Backpack,Fashion,1,1459,1459,CARD,SUCCESS,2026-08-21 11:06:32,Noida
T0020651,C03701,P010,Backpack,Fashion,1,1422,1422,CARD,SUCCESS,2026-08-21 17:13:50,Chennai
T0020652,C00082,P003,Headphones,Electronics,1,2423,2423,WALLET,SUCCESS,2026-08-21 23:52:02,Bangalore
T0020653,C04880,P004,Television,Electronics,1,33744,33744,CARD,FAILED,2026-08-21 08:44:04,Chennai
T0020654,C00315,P021,Cricket Bat,Sports,5,4256,21280,CARD,FAILED,2026-08-21 21:04:47,Noida
T0020655,C01226,P019,Bedsheet,Home,4,1372,5488,WALLET,SUCCESS,2026-08-21 03:57:47,Ahmedabad
T0020656,C04520,P011,Rice Bag,Grocery,5,1179,5895,UPI,SUCCESS,2026-08-21 05:12:55,Ahmedabad
T0020657,C01124,P006,Shoes,Fashion,3,2886,8658,UPI,SUCCESS,2026-08-21 05:38:23,Pune
T0020658,C01016,P011,Rice Bag,Grocery,5,1379,6895,NETBANKING,SUCCESS,2026-08-21 01:35:44,Bangalore
T0020659,C03824,P013,Dry Fruits,Grocery,3,1342,4026,WALLET,FAILED,2026-08-21 22:37:28,Chennai
T0020660,C01230,P021,Cricket Bat,Sports,3,3547,10641,NETBANKING,SUCCESS,2026-08-21 21:07:08,Ahmedabad
T0020661,C04181,P022,Football,Sports,4,1505,6020,CARD,SUCCESS,2026-08-21 15:40:35,Hyderabad
T0020662,C00643,P010,Backpack,Fashion,3,1356,4068,COD,SUCCESS,2026-08-21 21:25:42,Kolkata
T0020663,C04299,P002,Mobile,Electronics,5,25289,126445,CARD,SUCCESS,2026-08-21 17:42:29,Bangalore
T0020664,C02938,P020,Cookware,Home,2,3069,6138,COD,SUCCESS,2026-08-21 19:28:05,Mumbai
T0020665,C01827,P008,Jacket,Fashion,5,2794,13970,WALLET,SUCCESS,2026-08-21 18:49:37,Noida
T0020666,C03795,P005,Smartwatch,Electronics,2,7401,14802,UPI,PENDING,2026-08-21 03:32:31,Hyderabad
T0020667,C02706,P007,Jeans,Fashion,1,1576,1576,CARD,SUCCESS,2026-08-21 17:35:29,Chennai
T0020668,C01097,P007,Jeans,Fashion,5,1782,8910,COD,FAILED,2026-08-21 06:24:57,Chennai
T0020669,C03010,P017,Table,Home,1,7475,7475,NETBANKING,SUCCESS,2026-08-21 00:03:19,Delhi
T0020670,C00078,P013,Dry Fruits,Grocery,1,1675,1675,COD,SUCCESS,2026-08-21 03:29:14,Chennai
T0020671,C01930,P011,Rice Bag,Grocery,3,1030,3090,CARD,SUCCESS,2026-08-21 17:40:49,Kolkata
T0020672,C00864,P003,Headphones,Electronics,5,2997,14985,COD,SUCCESS,2026-08-21 03:30:05,Ahmedabad
T0020673,C01578,P011,Rice Bag,Grocery,4,1302,5208,NETBANKING,PENDING,2026-08-21 05:01:45,Pune
T0020674,C02210,P008,Jacket,Fashion,5,3674,18370,CARD,SUCCESS,2026-08-21 15:18:10,Chennai
T0020675,C02549,P020,Cookware,Home,1,2447,2447,COD,SUCCESS,2026-08-21 11:49:32,Kolkata
T0020676,C01920,P024,Dumbbells,Sports,4,4857,19428,NETBANKING,SUCCESS,2026-08-21 16:41:51,Noida
T0020677,C02094,P007,Jeans,Fashion,1,1619,1619,NETBANKING,SUCCESS,2026-08-21 16:02:14,Pune
T0020678,C00567,P003,Headphones,Electronics,5,2140,10700,UPI,PENDING,2026-08-21 21:12:21,Noida
T0020679,C01984,P025,Running Shoes,Sports,5,3248,16240,NETBANKING,SUCCESS,2026-08-21 13:53:55,Ahmedabad
T0020680,C02004,P022,Football,Sports,4,1658,6632,CARD,SUCCESS,2026-08-21 16:33:21,Hyderabad
T0020681,C03613,P009,T-Shirt,Fashion,2,1073,2146,NETBANKING,SUCCESS,2026-08-21 02:23:13,Kolkata
T0020682,C01892,P008,Jacket,Fashion,5,2868,14340,UPI,SUCCESS,2026-08-21 04:02:49,Hyderabad
T0020683,C00937,P005,Smartwatch,Electronics,1,6814,6814,CARD,SUCCESS,2026-08-21 15:52:06,Mumbai
T0020684,C04544,P004,Television,Electronics,3,28066,84198,UPI,SUCCESS,2026-08-21 11:56:16,Jaipur
T0020685,C02866,P002,Mobile,Electronics,5,21719,108595,WALLET,SUCCESS,2026-08-21 23:12:45,Pune
T0020686,C01666,P007,Jeans,Fashion,3,1635,4905,NETBANKING,SUCCESS,2026-08-21 08:09:54,Noida
T0020687,C00255,P015,Tea,Grocery,4,406,1624,COD,SUCCESS,2026-08-21 17:05:30,Kolkata
T0020688,C03248,P002,Mobile,Electronics,1,24324,24324,COD,SUCCESS,2026-08-21 06:13:36,Kolkata
T0020689,C01785,P001,Laptop,Electronics,5,49181,245905,UPI,SUCCESS,2026-08-21 17:50:43,Pune
T0020690,C01540,P008,Jacket,Fashion,2,3214,6428,WALLET,SUCCESS,2026-08-21 09:51:49,Kolkata
T0020691,C02169,P003,Headphones,Electronics,5,2706,13530,COD,FAILED,2026-08-21 09:18:33,Ahmedabad
T0020692,C03394,P013,Dry Fruits,Grocery,4,1520,6080,COD,SUCCESS,2026-08-21 04:34:15,Hyderabad
T0020693,C03297,P015,Tea,Grocery,1,508,508,WALLET,SUCCESS,2026-08-21 23:25:17,Jaipur
T0020694,C00186,P003,Headphones,Electronics,3,2150,6450,CARD,SUCCESS,2026-08-21 02:04:13,Kolkata
T0020695,C02631,P024,Dumbbells,Sports,4,5322,21288,UPI,SUCCESS,2026-08-21 17:32:33,Kolkata
T0020696,C00651,P003,Headphones,Electronics,3,2429,7287,UPI,SUCCESS,2026-08-21 01:50:30,Noida
T0020697,C00333,P015,Tea,Grocery,4,526,2104,NETBANKING,SUCCESS,2026-08-21 00:26:28,Ahmedabad
T0020698,C02735,P023,Yoga Mat,Sports,1,768,768,WALLET,SUCCESS,2026-08-21 10:59:32,Pune
T0020699,C02864,P005,Smartwatch,Electronics,2,7789,15578,COD,SUCCESS,2026-08-21 05:55:25,Delhi
T0020700,C04336,P011,Rice Bag,Grocery,3,1232,3696,WALLET,SUCCESS,2026-08-21 01:54:05,Ahmedabad
T0020701,C04203,P013,Dry Fruits,Grocery,1,1623,1623,COD,SUCCESS,2026-08-21 03:54:50,Bangalore
T0020702,C03806,P014,Flour,Grocery,2,615,1230,UPI,SUCCESS,2026-08-21 21:29:14,Noida
T0020703,C01261,P010,Backpack,Fashion,4,1713,6852,CARD,PENDING,2026-08-21 18:34:08,Pune
T0020704,C04871,P012,Cooking Oil,Grocery,1,912,912,UPI,SUCCESS,2026-08-21 04:22:45,Noida
T0020705,C03793,P014,Flour,Grocery,2,647,1294,NETBANKING,SUCCESS,2026-08-21 03:06:16,Noida
T0020706,C00017,P010,Backpack,Fashion,4,1739,6956,CARD,SUCCESS,2026-08-21 17:23:59,Ahmedabad
T0020707,C00922,P012,Cooking Oil,Grocery,3,987,2961,COD,SUCCESS,2026-08-21 22:16:19,Ahmedabad
T0020708,C01262,P022,Football,Sports,4,1524,6096,CARD,SUCCESS,2026-08-21 08:28:28,Delhi
T0020709,C01922,P015,Tea,Grocery,3,444,1332,CARD,SUCCESS,2026-08-21 14:37:12,Hyderabad
T0020710,C02054,P004,Television,Electronics,4,35103,140412,UPI,SUCCESS,2026-08-21 03:19:30,Ahmedabad
T0020711,C00968,P015,Tea,Grocery,1,529,529,COD,SUCCESS,2026-08-21 11:40:44,Kolkata
T0020712,C00407,P015,Tea,Grocery,5,391,1955,COD,SUCCESS,2026-08-21 11:50:07,Hyderabad
T0020713,C03401,P022,Football,Sports,1,1775,1775,COD,SUCCESS,2026-08-21 19:06:36,Ahmedabad
T0020714,C03674,P009,T-Shirt,Fashion,4,793,3172,WALLET,PENDING,2026-08-21 00:55:06,Pune
T0020715,C03647,P018,Lamp,Home,4,1075,4300,UPI,SUCCESS,2026-08-21 00:45:16,Delhi
T0020716,C03223,P025,Running Shoes,Sports,4,3111,12444,UPI,FAILED,2026-08-21 02:15:41,Mumbai
T0020717,C04507,P004,Television,Electronics,1,37946,37946,WALLET,SUCCESS,2026-08-21 23:50:35,Noida
T0020718,C03044,P019,Bedsheet,Home,1,1715,1715,COD,SUCCESS,2026-08-21 07:13:31,Jaipur
T0020719,C03230,P010,Backpack,Fashion,4,1376,5504,NETBANKING,FAILED,2026-08-21 03:47:22,Mumbai
T0020720,C02171,P011,Rice Bag,Grocery,2,1104,2208,WALLET,SUCCESS,2026-08-21 09:42:43,Pune
T0020721,C04264,P021,Cricket Bat,Sports,1,4350,4350,UPI,SUCCESS,2026-08-21 12:58:17,Ahmedabad
T0020722,C00057,P018,Lamp,Home,2,1249,2498,UPI,SUCCESS,2026-08-21 00:13:36,Kolkata
T0020723,C01382,P010,Backpack,Fashion,4,1387,5548,WALLET,SUCCESS,2026-08-21 21:33:28,Bangalore
T0020724,C01197,P001,Laptop,Electronics,4,42339,169356,CARD,PENDING,2026-08-21 17:11:52,Ahmedabad
T0020725,C04426,P004,Television,Electronics,5,33799,168995,WALLET,SUCCESS,2026-08-21 19:17:11,Chennai
T0020726,C04801,P016,Chair,Home,4,3066,12264,WALLET,SUCCESS,2026-08-21 15:27:12,Pune
T0020727,C04371,P005,Smartwatch,Electronics,2,6130,12260,NETBANKING,SUCCESS,2026-08-21 00:13:55,Noida
T0020728,C00268,P023,Yoga Mat,Sports,1,924,924,COD,SUCCESS,2026-08-21 22:11:40,Bangalore
T0020729,C01288,P010,Backpack,Fashion,5,1588,7940,NETBANKING,SUCCESS,2026-08-21 20:17:57,Chennai
T0020730,C04740,P011,Rice Bag,Grocery,3,1342,4026,UPI,SUCCESS,2026-08-21 16:41:18,Pune
T0020731,C02941,P020,Cookware,Home,5,2850,14250,NETBANKING,SUCCESS,2026-08-21 08:55:37,Jaipur
T0020732,C01236,P019,Bedsheet,Home,5,1472,7360,NETBANKING,SUCCESS,2026-08-21 07:03:46,Delhi
T0020733,C04849,P005,Smartwatch,Electronics,5,5826,29130,WALLET,SUCCESS,2026-08-21 04:17:33,Chennai
T0020734,C04286,P011,Rice Bag,Grocery,5,1144,5720,UPI,SUCCESS,2026-08-21 20:33:05,Ahmedabad
T0020735,C01694,P002,Mobile,Electronics,2,18943,37886,COD,SUCCESS,2026-08-21 02:58:25,Bangalore
T0020736,C02265,P020,Cookware,Home,4,2484,9936,CARD,SUCCESS,2026-08-21 12:54:09,Ahmedabad
T0020737,C01030,P006,Shoes,Fashion,4,2403,9612,WALLET,SUCCESS,2026-08-21 02:25:10,Ahmedabad
T0020738,C00375,P014,Flour,Grocery,1,599,599,WALLET,SUCCESS,2026-08-21 19:49:48,Delhi
T0020739,C01647,P017,Table,Home,3,7250,21750,COD,SUCCESS,2026-08-21 01:31:54,Delhi
T0020740,C04122,P017,Table,Home,2,7872,15744,COD,SUCCESS,2026-08-21 21:10:15,Hyderabad
T0020741,C02164,P009,T-Shirt,Fashion,4,877,3508,UPI,SUCCESS,2026-08-21 23:21:20,Pune
T0020742,C01079,P024,Dumbbells,Sports,5,4319,21595,COD,SUCCESS,2026-08-21 18:30:59,Pune
T0020743,C00061,P010,Backpack,Fashion,1,1290,1290,CARD,PENDING,2026-08-21 23:52:35,Delhi
T0020744,C00434,P016,Chair,Home,4,3471,13884,NETBANKING,SUCCESS,2026-08-21 19:33:58,Chennai
T0020745,C04482,P014,Flour,Grocery,3,594,1782,CARD,SUCCESS,2026-08-21 18:18:46,Chennai
T0020746,C01378,P023,Yoga Mat,Sports,4,1044,4176,NETBANKING,SUCCESS,2026-08-21 22:27:39,Chennai
T0020747,C00544,P010,Backpack,Fashion,4,1668,6672,NETBANKING,FAILED,2026-08-21 12:21:40,Ahmedabad
T0020748,C03211,P014,Flour,Grocery,3,682,2046,CARD,SUCCESS,2026-08-21 20:59:02,Pune
T0020749,C02258,P001,Laptop,Electronics,4,53410,213640,WALLET,SUCCESS,2026-08-21 03:27:09,Bangalore
T0020750,C03963,P011,Rice Bag,Grocery,5,1061,5305,WALLET,FAILED,2026-08-21 21:07:52,Jaipur
T0020751,C00178,P020,Cookware,Home,5,3269,16345,NETBANKING,SUCCESS,2026-08-21 08:01:44,Ahmedabad
T0020752,C00810,P019,Bedsheet,Home,3,1679,5037,CARD,SUCCESS,2026-08-21 15:09:50,Chennai
T0020753,C02984,P025,Running Shoes,Sports,4,3046,12184,CARD,PENDING,2026-08-21 00:21:38,Kolkata
T0020754,C00882,P017,Table,Home,4,8193,32772,NETBANKING,PENDING,2026-08-21 12:07:09,Kolkata
T0020755,C00818,P021,Cricket Bat,Sports,3,3950,11850,COD,SUCCESS,2026-08-21 16:23:00,Jaipur
T0020756,C02466,P011,Rice Bag,Grocery,5,1365,6825,CARD,SUCCESS,2026-08-21 05:31:20,Delhi
T0020757,C00206,P012,Cooking Oil,Grocery,5,792,3960,UPI,SUCCESS,2026-08-21 04:31:43,Jaipur
T0020758,C01479,P023,Yoga Mat,Sports,1,892,892,UPI,SUCCESS,2026-08-21 09:32:22,Mumbai
